product_category_name,price,payment_sequential,payment_installments,bank_clients,month,year
moveis_decoracao,114.37,1,1,Monica,10,2021
assinatura_de_servicos,89.31,1,4,Sergio,10,2018
jardinagem,37.72,1,1,Luisa,10,2019
restaurantes,91.76,1,1,Simone,8,2020
tv_internet,169.5,1,1,Karina,4,2022
mercadorias_em_geral,21.04,1,1,Virginia,4,2018
mercadorias_em_geral,607.43,1,6,Lal,2,2021
tv_internet,174.13,1,3,Shu,5,2015
passagem_aerea_taxas,159.53,1,1,Usha,11,2017
academia,75.22,1,4,Cynthia,12,2019
estacionamento,246.36,1,1,Pramila,12,2016
veterinario,288.66,1,2,Norma,4,2015
artigos_esportivos,31.75,1,3,Usha,7,2015
pet_shop,97.04,1,3,Jacob,12,2018
padaria,37.76,1,3,Kim,5,2015
outros_esportes,482.69,1,1,Tun,1,2016
academia,23.09,1,8,Xiaoling,8,2019
cafeteria,8.16,1,2,Ming,10,2017
outros_esportes,138.72,1,1,Adam,3,2015
loja_de_conveniencia,265.41,1,1,Haiying,4,2022
taxi_transporte_por_aplicativo,77.55,1,2,Chantal,9,2021
cafeteria,203.04,1,1,Ursula,1,2022
cinema,5.19,1,7,Sara,1,2015
bares_e_bebidas,32.62,1,1,Shah,11,2021
outros_esportes,110.46,1,1,Jianming,4,2018
lavanderia,276.57,1,1,Kassa,10,2015
pet_shop,125.01,1,1,Leila,5,2015
padaria,110.69,1,1,Arthur,5,2017
entrega,71.04,1,1,Claudio,5,2022
medico,98.22,1,1,Claudio,8,2021
medico,316.72,1,3,Gang,10,2019
bares_e_bebidas,39.1,1,6,Gustavo,11,2016
estacionamento,237.99,1,1,Paula,7,2020
hospedagem,125.5,1,1,Roman,6,2018
outros_esportes,20.89,2,1,Kassa,3,2015
academia,37.79,1,1,Jianming,6,2021
padaria,157.13,1,1,Dolores,12,2017
farmacia,39.17,1,5,Zhigang,5,2021
cinema,31.75,1,1,Paula,6,2015
cursos_idiomas,108.41,1,8,Nur,6,2020
artigos_esportivos,126.72,1,1,Ursula,6,2020
veterinario,115.45,1,8,Yoko,5,2022
outros_esportes,35.22,1,1,Wendy,8,2022
produtos_de_beleza,262.86,1,1,Kamal,10,2017
medico,166.7,1,1,Ida,9,2019
associacoes_clubes,109.82,1,5,Ravi,8,2021
salao_barbearia,210.61,2,1,Sam,4,2022
outros_cursos,99.25,1,1,Elizabeth,9,2022
cinema,145.94,2,5,Chantal,7,2018
padaria,45.13,1,2,Radha,11,2017
jardinagem,33.03,1,3,Miguel,8,2017
artigos_esportivos,120.09,1,2,Jianmin,6,2018
lavanderia,173.82,1,6,Hatice,9,2018
passagem_aerea_taxas,49.22,1,1,Sergio,11,2015
academia,69.04,1,5,Shigeru,4,2018
pet_shop,66.67,1,1,Wendy,11,2021
padaria,665.88,1,1,Shu,4,2018
passagem_aerea_taxas,66.1,2,1,Anna,2,2021
bares_e_bebidas,312.61,1,10,Nikolay,4,2018
medico,47.29,1,1,Solomon,9,2016
passagem_aerea_taxas,31.43,1,8,Adam,1,2019
outros_esportes,137.23,1,1,Norma,8,2020
outros_cursos,125.52,1,2,Gang,12,2020
entrega,117.42,1,1,Ida,10,2016
moveis_decoracao,72.78,1,4,Sumitra,1,2021
eletronicos,30.0,1,2,Paula,12,2020
livraira_papelaria,136.44,1,3,Richard,5,2015
salao_barbearia,85.81,1,3,Ursula,6,2021
videogames,26.71,1,1,Luiz,5,2022
supermercado_mercearia,126.18,1,3,Tun,2,2020
moveis_decoracao,34.75,1,5,Adel,8,2015
hospedagem,151.31,1,10,Nikolay,11,2018
assinatura_de_servicos,168.36,1,3,Jacob,9,2018
cinema,101.93,1,4,Nguyen,9,2021
medico,432.54,1,3,Mariama,11,2017
entrega,160.96,1,7,Ramesh,6,2019
padaria,251.28,1,5,Tun,5,2016
padaria,115.05,1,1,Norma,7,2018
vestuario_e_acessorios,130.46,1,1,Solomon,12,2021
brinquedos_artigos_infantis,125.74,1,3,Saroj,8,2022
estacionamento,1444.62,1,1,Roman,8,2018
spa_massagem,101.84,1,2,Lal,4,2021
jardinagem,173.84,1,1,Jianming,1,2022
moveis_decoracao,391.45,1,3,Sergey,1,2016
bares_e_bebidas,44.47,1,6,Claudio,4,2022
salao_barbearia,571.73,1,2,Paula,9,2022
cafeteria,378.26,1,1,Heba,11,2016
spa_massagem,63.86,1,1,Tania,9,2019
ingresso_entretenimento,114.4,1,7,Yoko,5,2016
supermercado_mercearia,865.78,1,4,Qinghua,2,2016
padaria,80.2,1,1,Haiying,11,2019
artigos_esportivos,153.1,1,1,Adam,1,2017
assinatura_de_servicos,62.01,1,4,Nguyen,7,2018
mercadorias_em_geral,134.83,1,1,Saroj,10,2018
assinatura_de_servicos,105.01,1,2,Sergey,6,2021
loja_de_conveniencia,111.37,1,10,Herbert,10,2016
estacionamento,130.01,1,1,Saroj,5,2015
pet_shop,49.3,1,4,Gustavo,7,2015
medico,537.79,1,3,Khalid,2,2018
bares_e_bebidas,48.62,1,1,Kamal,10,2017
assinatura_de_servicos,81.5,1,6,Zhihua,11,2015
medico,1950.2,1,4,Roman,6,2018
lavanderia,113.76,1,1,Michael,11,2017
spa_massagem,56.42,1,2,Khalid,10,2022
cursos_idiomas,85.14,1,1,Mike,7,2015
eletronicos,16.87,1,3,Nina,4,2015
passagem_aerea_taxas,43.99,1,1,Priyanka,8,2019
moveis_decoracao,189.19,1,1,Qinghua,1,2019
videogames,69.49,1,1,Mariama,2,2020
academia,132.05,1,1,Cynthia,7,2017
passagem_aerea_taxas,36.69,1,1,Joao,9,2021
brinquedos_artigos_infantis,137.07,1,2,Haiying,8,2018
veterinario,129.09,2,1,Sayed,8,2015
padaria,121.01,1,1,Nikolay,6,2017
jardinagem,35.78,1,1,Sergio,8,2017
outros_cursos,58.59,1,1,Qiang,8,2020
academia,136.04,1,10,Gopal,10,2017
padaria,178.32,1,1,Solomon,9,2020
outros_cursos,133.07,1,1,Shah,8,2021
entrega,117.76,1,10,Michael,3,2018
padaria,59.0,1,1,Richard,10,2022
hospedagem,50.01,1,1,Saroj,6,2022
livraira_papelaria,43.95,1,1,Dolores,2,2022
dentista,95.91,1,7,Ida,7,2015
farmacia,268.64,1,1,Cong,8,2016
jardinagem,45.95,1,2,Xiaomin,4,2021
academia,34.22,1,3,Zhigang,1,2016
tv_internet,689.63,1,1,Tun,2,2019
pet_shop,96.8,1,3,Herbert,12,2019
passagem_aerea_taxas,166.29,1,1,Dolores,9,2016
farmacia,143.73,1,3,Hossein,11,2022
outros_gastos_saude,60.34,1,1,Virginia,9,2019
passagem_aerea_taxas,15.16,1,2,Shu,5,2022
mercadorias_em_geral,168.2,1,3,Sergey,8,2021
artigos_esportivos,34.71,1,10,Shigeru,10,2020
pet_shop,82.5,1,3,Michael,4,2015
bares_e_bebidas,72.21,1,1,Sara,1,2020
estacionamento,22.33,1,1,Amy,4,2022
entrega,23.68,1,1,Cynthia,11,2019
brinquedos_artigos_infantis,118.6,2,3,Abdul,9,2017
combustível,63.13,1,1,Juana,12,2016
cafeteria,48.69,1,6,Miguel,11,2016
entrega,117.95,1,1,Sam,12,2020
cinema,80.32,1,4,Abdul,11,2017
restaurantes,36.71,1,6,Richard,4,2016
bares_e_bebidas,40.38,1,1,Qinghua,11,2017
bares_e_bebidas,255.85,1,4,Kathy,7,2021
veterinario,81.09,1,1,Cynthia,12,2017
combustível,63.74,1,3,Usha,8,2020
bares_e_bebidas,163.06,1,1,Khalid,5,2022
produtos_de_beleza,30.13,1,1,Jianming,9,2020
pet_shop,160.76,1,1,Hieu,8,2015
produtos_de_beleza,68.44,1,3,Shigeru,3,2017
farmacia,40.53,1,2,Jacob,5,2015
moveis_decoracao,39.61,1,3,Monica,2,2016
restaurantes,63.1,1,1,Manfred,9,2017
hospedagem,196.57,1,10,Jianming,11,2019
entrega,184.87,1,4,Petra,9,2016
assinatura_de_servicos,364.99,1,3,Gopal,6,2021
moveis_decoracao,88.29,1,3,Xiaoling,2,2017
farmacia,87.64,1,3,Mariama,7,2016
medico,84.13,1,1,Amy,5,2018
eletronicos,86.81,1,1,Herbert,4,2022
jardinagem,216.15,1,1,Paula,1,2019
eletronicos,37.64,1,1,Haiying,11,2017
entrega,127.92,1,2,Suresh,10,2020
mercadorias_em_geral,66.32,1,10,Petra,12,2015
ingresso_entretenimento,150.15,1,4,Mike,3,2022
entrega,93.13,1,7,Usha,11,2018
supermercado_mercearia,100.0,1,1,Luiz,12,2021
dentista,126.81,1,3,Kassa,1,2016
estacionamento,209.92,1,6,Jianming,12,2017
mercadorias_em_geral,40.0,1,1,Luisa,3,2022
cinema,55.0,1,1,Karina,2,2021
spa_massagem,27.85,1,2,Mikhail,11,2019
academia,59.8,1,1,Kim,1,2022
produtos_de_beleza,109.41,1,1,Leila,2,2022
estacionamento,39.09,1,4,Zhigang,1,2022
outros_gastos_saude,692.22,1,5,Sam,3,2021
cursos_idiomas,40.12,1,1,Zhihua,7,2016
spa_massagem,97.31,1,4,Karina,5,2021
brinquedos_artigos_infantis,88.2,1,1,Karina,8,2019
jardinagem,32.69,1,1,Claudio,1,2017
restaurantes,125.78,1,1,Yuhua,4,2018
dentista,87.43,1,3,Hatice,7,2022
eletronicos,218.64,1,5,Kamal,2,2020
estacionamento,40.57,1,1,Qiang,9,2015
academia,477.28,1,1,Shigeru,9,2018
hospedagem,116.94,1,4,Luiz,9,2022
bares_e_bebidas,241.69,1,1,Cong,2,2016
produtos_de_beleza,170.04,2,2,Simone,7,2015
estacionamento,31.77,1,1,Heba,2,2019
outros_gastos_saude,43.27,2,1,Norma,4,2015
assinatura_de_servicos,27.0,1,1,Lal,4,2020
jardinagem,252.38,1,2,Jianmin,9,2022
outros_gastos_saude,155.14,1,1,Chantal,2,2016
outros_esportes,249.54,1,1,Joao,10,2016
supermercado_mercearia,153.72,1,5,Jacob,5,2022
farmacia,44.0,1,2,Gustavo,11,2018
cafeteria,580.44,1,1,Adel,2,2020
padaria,414.99,1,1,Ming,1,2016
artigos_esportivos,201.65,1,8,Christina,12,2022
medico,56.39,1,4,Zhihua,6,2015
tv_internet,169.92,1,1,Nguyen,2,2022
associacoes_clubes,64.4,1,1,Osman,4,2017
eletronicos,141.46,1,1,Abdul,2,2016
tv_internet,35.01,1,1,Saroj,11,2016
produtos_de_beleza,62.65,1,6,Suresh,12,2019
combustível,96.22,1,1,Cong,10,2019
cursos_idiomas,448.05,1,2,Heba,1,2022
cursos_idiomas,136.5,1,1,Khalid,5,2018
assinatura_de_servicos,29.03,1,1,Yoko,7,2020
outros_esportes,94.3,1,1,Paula,11,2017
artigos_esportivos,98.7,1,10,Nur,1,2021
combustível,80.27,1,1,Priyanka,6,2016
videogames,153.31,1,1,Suresh,3,2016
outros_cursos,189.78,1,1,Yoko,1,2022
moveis_decoracao,74.03,1,1,Mohamad,10,2018
combustível,72.68,1,1,Adam,10,2016
cinema,103.72,1,1,Richard,10,2020
outros_esportes,167.15,1,3,Miguel,10,2015
estacionamento,33.47,1,1,Jianmin,2,2020
lavanderia,45.0,1,3,Luisa,1,2017
ingresso_entretenimento,97.51,1,1,Khalid,2,2022
farmacia,117.16,1,8,Qinghua,1,2016
tv_internet,87.76,1,6,Amy,9,2022
farmacia,601.55,1,4,Simone,9,2017
produtos_de_beleza,302.18,1,3,Kim,1,2015
produtos_de_beleza,91.55,1,1,Nur,6,2022
livraira_papelaria,42.33,1,9,Adel,11,2017
artigos_esportivos,162.62,1,2,Herbert,4,2016
taxi_transporte_por_aplicativo,176.1,1,2,Wendy,8,2021
outros_gastos_saude,146.36,8,5,Petra,6,2020
hospedagem,116.84,1,1,Solomon,3,2020
bares_e_bebidas,59.42,1,1,Saroj,11,2020
outros_gastos_saude,3.02,1,1,Jacob,6,2020
padaria,204.81,1,1,Shu,3,2020
cursos_idiomas,18.76,1,1,Cong,2,2016
pet_shop,23.39,1,3,Sita,8,2021
combustível,104.39,1,1,Mariama,12,2017
medico,242.67,1,1,Saroj,11,2016
jardinagem,131.56,1,3,Sita,9,2016
entrega,160.77,1,1,Hatice,7,2019
outros_gastos_saude,58.78,1,1,Juana,1,2018
produtos_de_beleza,51.85,1,2,Haiying,5,2015
dentista,134.49,1,6,Yusuf,10,2019
outros_cursos,147.41,1,1,Cynthia,8,2016
taxi_transporte_por_aplicativo,97.59,1,4,Abdul,8,2017
cursos_idiomas,132.02,1,1,Nikolay,6,2017
assinatura_de_servicos,163.78,1,3,Sam,5,2022
cursos_idiomas,68.51,1,2,Jianming,4,2018
outros_gastos_saude,67.06,1,8,Ravi,4,2017
salao_barbearia,76.34,1,1,Shigeru,2,2021
mercadorias_em_geral,77.44,1,5,Sam,12,2017
loja_de_conveniencia,114.27,1,3,Xiaoling,2,2018
taxi_transporte_por_aplicativo,468.69,1,1,Priyanka,4,2016
estacionamento,65.71,2,1,Farzana,1,2020
outros_cursos,143.83,1,1,Paula,10,2017
outros_cursos,243.11,1,3,Norma,11,2022
entrega,640.64,1,2,Shu,2,2017
dentista,40.0,1,6,Suresh,8,2019
padaria,43.1,1,7,Richard,11,2017
eletronicos,305.31,1,8,Luz,11,2016
outros_cursos,123.34,1,2,Wendy,10,2020
estacionamento,188.53,1,2,Haiying,3,2022
estacionamento,186.27,1,1,Adel,5,2018
veterinario,10.09,1,1,Virginia,3,2020
dentista,353.67,1,1,Qiang,8,2020
tv_internet,138.39,1,1,Ida,1,2017
artigos_esportivos,198.2,1,2,Virginia,6,2017
restaurantes,83.93,1,1,Qinghua,2,2017
farmacia,322.8,1,2,Saroj,4,2018
outros_esportes,183.9,1,1,Gustavo,5,2021
medico,177.59,1,6,Pramila,3,2017
videogames,15.19,1,8,Gopal,8,2018
eletronicos,48.22,1,2,Elizabeth,11,2017
spa_massagem,94.77,1,3,Tania,11,2019
dentista,57.68,1,3,Mariama,10,2021
cursos_idiomas,112.91,1,1,Gustavo,1,2022
estacionamento,67.83,1,4,Luz,10,2020
associacoes_clubes,368.99,1,1,Wendy,10,2022
loja_de_conveniencia,100.0,1,6,Zainab,1,2022
videogames,133.08,1,4,Luz,7,2018
loja_de_conveniencia,194.12,1,10,Christina,12,2022
mercadorias_em_geral,184.27,1,3,Petra,1,2017
farmacia,842.8,1,10,Mikhail,4,2017
supermercado_mercearia,54.22,1,5,Shu,3,2019
loja_de_conveniencia,223.78,2,2,Abdul,2,2019
jardinagem,253.56,1,1,Ida,4,2016
academia,95.3,1,2,Jianming,1,2019
taxi_transporte_por_aplicativo,175.25,1,4,Ravi,11,2017
lavanderia,126.64,1,1,Heba,2,2015
artigos_esportivos,424.94,1,1,Ida,11,2015
cafeteria,316.42,1,3,Xiaomin,6,2019
jardinagem,196.32,1,1,Sara,11,2020
livraira_papelaria,137.83,1,1,Luisa,5,2017
outros_esportes,316.64,1,1,Mariama,2,2020
videogames,169.22,1,1,Zainab,3,2019
pet_shop,89.47,1,1,Arthur,4,2022
associacoes_clubes,71.77,1,10,Sergio,1,2022
entrega,35.05,1,1,Monica,7,2016
pet_shop,238.8,1,1,Sayed,10,2015
outros_cursos,56.79,1,1,Tania,5,2021
hospedagem,66.89,1,1,Qiang,12,2015
cinema,227.88,1,2,Mike,11,2015
padaria,215.56,1,1,Gustavo,4,2020
restaurantes,147.64,1,1,Amy,10,2021
combustível,183.65,1,3,Joao,4,2018
ingresso_entretenimento,54.33,1,2,Elizabeth,2,2021
associacoes_clubes,53.0,1,2,Joseph,12,2019
padaria,96.49,1,1,Nguyen,2,2018
cafeteria,102.03,1,8,Tania,10,2021
medico,2844.96,1,4,Gustavo,8,2020
videogames,34.09,1,1,Mikhail,4,2020
entrega,258.25,1,1,Paula,2,2016
cafeteria,77.65,1,1,Michael,1,2019
combustível,113.62,1,2,Sumitra,7,2020
mercadorias_em_geral,667.71,1,2,Juana,12,2015
produtos_de_beleza,210.01,1,5,Qinghua,3,2015
passagem_aerea_taxas,177.21,1,1,Lal,11,2015
outros_cursos,187.55,1,1,Simone,6,2019
supermercado_mercearia,161.12,1,3,Hatice,10,2017
veterinario,65.09,1,9,Yuhua,10,2016
loja_de_conveniencia,33.0,1,10,Zhihua,12,2020
passagem_aerea_taxas,78.06,1,10,Claudio,11,2022
ingresso_entretenimento,66.1,1,1,Manfred,9,2020
taxi_transporte_por_aplicativo,155.14,1,8,Kseniya,2,2020
produtos_de_beleza,30.95,1,10,Heba,8,2022
hospedagem,138.15,1,1,Kamal,4,2015
cinema,161.54,1,1,Hatice,11,2017
cursos_idiomas,112.6,1,4,Luz,5,2016
livraira_papelaria,370.49,1,3,Zainab,10,2018
produtos_de_beleza,25.19,2,5,Mike,10,2015
produtos_de_beleza,58.79,1,3,Luz,6,2020
medico,83.41,1,3,Suresh,8,2019
bares_e_bebidas,103.86,1,2,Adel,6,2018
outros_cursos,244.63,1,6,Jeff,10,2018
spa_massagem,130.46,1,1,Chantal,6,2016
loja_de_conveniencia,1021.24,1,4,Jianmin,4,2019
loja_de_conveniencia,95.91,1,1,Kassa,12,2022
restaurantes,71.13,1,3,Sita,3,2020
tv_internet,52.68,3,1,Sam,7,2022
medico,32.69,1,1,Priyanka,7,2022
moveis_decoracao,73.38,1,6,Qiang,5,2021
salao_barbearia,601.19,1,1,Nguyen,6,2019
eletronicos,359.19,1,1,Joao,1,2017
artigos_esportivos,105.6,1,2,Cynthia,9,2015
outros_esportes,101.93,1,1,Shigeru,6,2021
spa_massagem,127.04,1,1,Wendy,1,2018
cursos_idiomas,38.89,1,1,Ida,10,2019
produtos_de_beleza,85.77,1,3,Mariama,3,2022
spa_massagem,69.61,1,2,Abdul,10,2021
dentista,171.87,1,5,Nina,1,2019
moveis_decoracao,310.9,1,1,Michael,3,2016
entrega,122.37,1,8,Luz,8,2019
livraira_papelaria,47.05,1,1,Usha,11,2021
hospedagem,72.07,1,1,Hossein,10,2018
artigos_esportivos,43.0,1,1,Kathy,2,2022
eletronicos,119.85,1,3,Haiying,6,2015
mercadorias_em_geral,512.9,1,1,Juana,8,2022
hospedagem,107.87,1,1,Ming,3,2019
produtos_de_beleza,117.03,1,10,Shigeru,7,2019
cinema,73.5,1,6,Nguyen,10,2017
cursos_idiomas,0.17,1,2,Ravi,6,2019
mercadorias_em_geral,48.87,1,1,Suresh,3,2015
pet_shop,46.43,1,3,Lal,10,2016
farmacia,43.62,1,2,Ming,3,2017
outros_gastos_saude,201.65,1,10,Gregory,4,2022
vestuario_e_acessorios,116.67,1,1,Miguel,4,2020
produtos_de_beleza,655.6,1,2,Sergey,8,2015
veterinario,222.67,1,2,Sumitra,2,2022
assinatura_de_servicos,72.99,1,4,Ursula,5,2018
mercadorias_em_geral,43.52,1,1,Roman,8,2022
estacionamento,379.67,1,10,Luiz,5,2018
produtos_de_beleza,164.06,1,1,Jeff,7,2015
cursos_idiomas,197.24,1,1,Shu,9,2021
dentista,101.36,1,2,Cong,12,2015
videogames,71.14,1,3,Roman,2,2016
tv_internet,37.76,3,8,Petra,6,2015
combustível,172.19,1,10,Shu,4,2022
passagem_aerea_taxas,9.4,5,1,Paula,5,2015
cinema,34.27,2,5,Yusuf,8,2019
restaurantes,312.49,1,5,Juana,3,2020
vestuario_e_acessorios,103.26,1,1,Zhigang,9,2022
jardinagem,60.74,1,8,Yusuf,8,2020
assinatura_de_servicos,125.42,1,1,Sumitra,9,2016
spa_massagem,114.66,1,3,Shigeru,10,2018
veterinario,262.86,1,5,Nguyen,8,2015
videogames,106.92,1,8,Gopal,5,2017
outros_cursos,793.09,1,1,Luiz,4,2017
spa_massagem,68.69,1,1,Cong,8,2016
moveis_decoracao,72.1,1,10,Qinghua,1,2021
supermercado_mercearia,84.07,1,1,Luiz,1,2019
cinema,74.85,1,1,Claudio,2,2016
cafeteria,92.1,1,10,Yuhua,2,2017
outros_gastos_saude,61.11,1,1,Christina,11,2017
medico,51.98,1,1,Qiang,8,2018
produtos_de_beleza,195.17,1,2,Kathy,6,2015
entrega,88.2,1,2,Sita,9,2015
salao_barbearia,83.27,1,3,Qiang,5,2015
salao_barbearia,82.33,1,3,Wenjie,3,2017
outros_esportes,387.27,1,1,Adam,1,2017
salao_barbearia,45.53,1,1,Nguyen,6,2017
jardinagem,29.05,1,4,Sara,1,2021
academia,69.73,1,1,Paula,7,2018
dentista,25.84,1,1,Cynthia,10,2017
outros_gastos_saude,102.03,1,1,Yoko,4,2019
vestuario_e_acessorios,188.51,1,2,Joao,4,2021
artigos_esportivos,105.44,2,1,Juana,5,2015
associacoes_clubes,265.04,1,1,Christina,8,2019
dentista,1023.44,1,2,Kim,7,2015
eletronicos,34.38,1,1,Usha,11,2015
entrega,127.5,1,1,Dolores,11,2020
salao_barbearia,204.52,1,1,Mohamad,7,2016
produtos_de_beleza,351.18,1,1,Roman,6,2022
videogames,88.08,1,6,Sayed,11,2017
cafeteria,48.16,4,5,Claudio,7,2019
cursos_idiomas,57.39,1,3,Ursula,4,2022
padaria,53.54,1,1,Radha,4,2022
moveis_decoracao,87.8,1,1,Cynthia,11,2020
cursos_idiomas,74.76,1,1,Gopal,2,2021
salao_barbearia,88.72,1,6,Shah,6,2019
associacoes_clubes,45.01,1,6,Mariama,3,2017
lavanderia,69.03,1,1,Claudio,2,2022
ingresso_entretenimento,56.39,1,3,Nina,3,2022
tv_internet,92.9,1,1,Solomon,10,2017
artigos_esportivos,68.73,1,2,Leila,2,2022
cinema,453.33,1,2,Claudio,6,2015
cinema,159.94,1,1,Juana,9,2018
cafeteria,279.91,1,1,Sayed,8,2018
brinquedos_artigos_infantis,135.59,1,1,Zainab,8,2021
brinquedos_artigos_infantis,118.7,1,3,Ravi,4,2022
tv_internet,46.85,1,1,Yoko,8,2022
salao_barbearia,11.99,1,1,Norma,2,2019
jardinagem,183.53,1,2,Luz,9,2021
estacionamento,87.62,1,1,Tun,7,2018
dentista,126.53,1,1,Norma,7,2016
cinema,185.88,1,1,Gopal,8,2020
veterinario,46.2,1,3,Dolores,8,2021
farmacia,37.0,1,7,Hieu,12,2017
salao_barbearia,89.88,1,1,Khalid,2,2015
cursos_idiomas,451.34,1,7,Nur,4,2021
eletronicos,149.69,1,1,Wenjie,6,2019
pet_shop,606.59,1,1,Cong,11,2015
farmacia,28.14,1,4,Luiz,6,2015
farmacia,191.22,2,1,Manfred,8,2015
associacoes_clubes,28.0,1,1,Sayed,1,2016
lavanderia,49.53,1,4,Simone,2,2020
dentista,60.09,1,2,Mike,10,2016
passagem_aerea_taxas,131.35,1,1,Ursula,9,2016
pet_shop,1006.44,1,1,Tun,1,2019
eletronicos,45.22,2,3,Roman,12,2020
artigos_esportivos,141.9,1,3,Priyanka,11,2021
tv_internet,356.12,1,1,Osman,8,2017
cinema,23.76,1,4,Hatice,10,2015
padaria,99.9,1,1,Kseniya,1,2016
livraira_papelaria,169.37,1,1,Qinghua,3,2018
cafeteria,100.0,2,1,Nikolay,10,2016
tv_internet,39.42,1,3,Osman,12,2015
moveis_decoracao,197.49,1,1,Shu,2,2016
videogames,32.01,1,1,Radha,8,2018
padaria,62.08,1,1,Lal,8,2017
mercadorias_em_geral,150.78,1,5,Jeff,5,2021
cafeteria,70.53,1,1,Priyanka,4,2018
associacoes_clubes,82.67,1,1,Chantal,6,2019
academia,86.15,1,1,Wendy,3,2018
padaria,57.72,1,6,Arthur,5,2021
supermercado_mercearia,577.92,1,4,Dolores,12,2022
cafeteria,36.35,1,4,Roman,8,2018
pet_shop,1755.35,1,1,Cynthia,11,2020
bares_e_bebidas,37.13,1,4,Nikolay,2,2016
cursos_idiomas,61.76,1,8,Luz,2,2018
farmacia,345.96,1,11,Farzana,9,2015
cursos_idiomas,1250.81,1,2,Luz,3,2015
artigos_esportivos,94.77,1,1,Zhigang,11,2021
supermercado_mercearia,123.07,1,1,Sara,8,2017
supermercado_mercearia,62.76,1,1,Qiang,6,2015
taxi_transporte_por_aplicativo,86.73,1,1,Abdul,5,2017
moveis_decoracao,82.38,1,2,Kamal,11,2019
supermercado_mercearia,230.0,1,1,Linh,1,2015
artigos_esportivos,212.73,1,8,Yuhua,2,2016
estacionamento,133.02,1,2,Miguel,12,2019
eletronicos,120.24,1,1,Ming,7,2015
loja_de_conveniencia,66.69,1,1,Norma,4,2015
outros_gastos_saude,163.71,1,3,Cynthia,10,2016
estacionamento,134.06,2,2,Hossein,2,2020
dentista,203.9,1,1,Kseniya,7,2015
farmacia,356.12,1,8,Jacob,6,2021
ingresso_entretenimento,56.69,1,1,Mikhail,1,2021
entrega,185.88,1,2,Herbert,11,2017
moveis_decoracao,128.73,1,1,Nguyen,6,2017
tv_internet,50.53,1,1,Sergio,1,2021
assinatura_de_servicos,116.43,1,7,Mariama,11,2020
cafeteria,87.27,1,1,Solomon,11,2017
videogames,68.32,1,1,Khalid,6,2019
outros_esportes,132.08,1,1,Zainab,1,2022
vestuario_e_acessorios,60.34,1,1,Yoko,1,2018
associacoes_clubes,152.0,1,1,Manfred,8,2019
jardinagem,80.73,1,5,Joao,9,2017
loja_de_conveniencia,193.42,1,4,Gang,8,2018
pet_shop,55.22,1,1,Simone,10,2017
loja_de_conveniencia,74.4,1,1,Pramila,1,2020
supermercado_mercearia,176.0,1,3,Simone,3,2021
outros_gastos_saude,118.71,1,2,Gregory,1,2021
brinquedos_artigos_infantis,32.51,1,2,Gustavo,5,2019
brinquedos_artigos_infantis,97.65,1,4,Shigeru,12,2021
dentista,30.83,1,1,Mike,2,2020
entrega,156.15,1,1,Tun,3,2018
estacionamento,585.92,1,1,Cynthia,3,2017
produtos_de_beleza,155.14,1,1,Solomon,9,2021
assinatura_de_servicos,61.62,1,1,Qiang,10,2019
produtos_de_beleza,187.36,1,3,Abdul,9,2022
entrega,27.29,1,1,Virginia,5,2020
bares_e_bebidas,62.0,1,6,Jianming,7,2022
ingresso_entretenimento,236.55,1,1,Christina,2,2021
farmacia,521.31,1,4,Tun,10,2018
academia,2.67,1,1,Jeff,3,2022
dentista,84.46,1,1,Priyanka,7,2022
assinatura_de_servicos,50.34,1,6,Sayed,10,2021
farmacia,154.18,1,1,Gopal,12,2021
salao_barbearia,35.75,1,2,Cong,10,2022
brinquedos_artigos_infantis,73.67,1,3,Tun,2,2021
assinatura_de_servicos,151.61,1,2,Sita,12,2017
tv_internet,221.28,1,1,Solomon,5,2015
cafeteria,200.04,1,3,Richard,8,2022
eletronicos,76.55,1,3,Lal,6,2019
jardinagem,42.39,1,8,Tun,7,2020
outros_esportes,233.74,1,7,Radha,9,2020
padaria,62.59,1,1,Jianmin,5,2015
hospedagem,58.63,1,10,Hatice,9,2021
veterinario,72.43,1,1,Sita,3,2019
cafeteria,8.16,1,1,Yuhua,1,2019
brinquedos_artigos_infantis,144.56,1,1,Nina,5,2022
assinatura_de_servicos,100.23,1,10,Anna,11,2022
veterinario,41.58,1,1,Kseniya,3,2018
medico,72.83,1,1,Usha,7,2019
cafeteria,213.29,1,4,Pramila,11,2019
lavanderia,436.5,1,1,Sam,10,2020
moveis_decoracao,91.18,1,3,Sayed,8,2021
cafeteria,51.75,1,1,Adel,12,2020
lavanderia,80.2,1,1,Mariama,1,2016
combustível,80.94,1,4,Gopal,8,2022
outros_esportes,49.36,1,1,Yuhua,6,2018
outros_gastos_saude,346.38,1,4,Shigeru,3,2020
padaria,84.9,1,1,Farzana,3,2018
cinema,210.28,1,1,Hieu,11,2017
cursos_idiomas,100.0,1,2,Lal,9,2017
jardinagem,178.27,1,1,Leila,6,2022
artigos_esportivos,647.54,1,2,Haiying,7,2018
hospedagem,932.47,1,2,Linh,11,2018
veterinario,154.9,1,1,Adel,8,2016
tv_internet,231.27,5,1,Yusuf,6,2015
padaria,162.91,1,1,Linh,9,2022
cafeteria,44.69,1,2,Luisa,12,2017
mercadorias_em_geral,89.05,1,1,Gustavo,8,2016
combustível,150.39,1,6,Juana,3,2015
